LRSN,PIN,curr_own_len,avg_own_len,PropClas,resOwner,ownerDistance
9373,C0060662020,947.0,2477.0,110,1,0
53905,W0000600116,1737.0,1949.0,120,0,3
17406,E0000285020,3921.0,2121.0,341,0,2
79383,E0000800035,1234.0,1515.0,120,1,0
434,C0010485014,1586.0,933.0,120,1,0
65793,W0190296014,2642.0,2208.0,115,1,0
16051,C0090869016,16692.0,16692.0,110,1,0
54872,W0000733008,4748.0,5685.0,120,1,0
67435,W0210108003,12429.0,11201.0,150,1,0
23773,E0002031009,8673.0,3337.0,120,1,0
10216,C0070191002,5331.0,2705.0,110,1,0
5568,C0050292024,1190.0,1867.0,110,1,0
75287,W0000162055,942.0,1158.0,212,0,2
29081,N0000543016,963.0,1574.0,120,0,3
21894,E0000882012,3645.0,5188.0,120,0,3
78502,E0001573008,1470.0,2093.0,120,1,0
19900,E0000608020,438.0,2023.0,110,0,2
46324,S0042905011,737.0,626.0,115,0,3
19035,E0000516018,8816.0,4597.0,120,0,2
14708,C0090278036,3672.0,5873.0,110,0,1
67547,W0210130018,1788.0,1592.0,115,0,2
65223,W0190233018,1558.0,1121.0,115,1,0
17768,E0000333033,9765.0,7709.0,120,1,0
5592,C0050295014,8845.0,7798.0,110,1,0
18598,E0000467012,17957.0,17957.0,110,1,0
3666,C0040377042,8634.0,5535.0,110,1,0
31558,N0000906006,7494.0,6573.0,160,0,2
4166,C0040501019,7837.0,6527.0,110,1,0
1569,C0011089074,20435.0,20435.0,150,1,0
56593,W0000935020,3208.0,2147.0,120,1,0
69077,W0220068015,1451.0,2413.0,115,1,0
19884,E0000606018,10172.0,7267.0,110,0,2
63098,W0001768022,2508.0,2436.0,211,0,2
32073,N0000973010,7414.0,9917.0,120,0,3
81625,W0000613047,633.0,633.0,211,1,0
17574,E0000298006,6315.0,3456.0,130,1,0
14004,C0081028047,8753.0,4034.0,110,1,0
32651,N0001034020,20967.0,20967.0,120,1,0
18801,E0000478029,8151.0,3206.0,120,1,0
193,C0010340032,1712.0,689.0,110,1,0
50752,S0090224009,1614.0,3158.0,110,1,0
68750,W0210419004,5828.0,3880.0,115,1,0
52940,W0000436086,10560.0,4123.0,120,1,0
17342,E0000258012,2755.0,7464.0,120,1,0
32493,N0001005045,1681.0,1847.0,120,1,0
48788,S0071234018,1528.0,4642.0,110,0,4
18202,E0000420028,3041.0,1202.0,180,0,2
63640,W0001874013,241.0,8824.0,120,0,3
14239,C0081182018,2661.0,5223.0,120,1,0
28114,N0000376007,5219.0,2372.0,110,0,2
71231,C0050095013,1612.0,1884.0,120,1,0
2909,C0030149034,4854.0,4928.0,115,1,0
63868,W0001951012,4848.0,4480.0,161,0,2
64269,W0002031011,1977.0,7120.0,120,1,0
10251,C0070193010,15682.0,5813.0,150,1,0
25991,E0120401006,4124.0,5299.0,110,1,0
49164,S0071528012,3586.0,2647.0,110,0,3
22674,E0001082011,3160.0,4569.0,110,1,0
39575,N0180376011,14945.0,5887.0,110,1,0
21322,E0000795038,2005.0,1353.0,110,0,2
61431,W0001503005,3178.0,6221.0,115,1,0
18255,E0000426008,3417.0,1777.0,120,0,1
3459,C0040305006,2872.0,7808.0,150,1,0
20293,E0000632037,424.0,1697.0,120,0,2
76522,E0001763099,1029.0,1029.0,212,0,2
5549,C0050259034,9292.0,8857.0,110,1,0
17354,E0000258025,472.0,7266.0,120,0,2
7045,C0050817003,5457.0,4082.0,110,1,0
19867,E0000604025,711.0,7430.0,110,0,3
25070,E0110166010,1491.0,1962.0,115,1,0
31360,N0000884011,6196.0,5865.0,120,0,3
48928,S0071333005,1542.0,2092.0,110,0,3
58820,W0001170019,3082.0,2196.0,120,1,0
17671,E0000329025,11270.0,5719.0,120,0,4
80066,E0000295044B,3067.0,3067.0,196,0,2
36679,N0001746005,7109.0,4175.0,120,1,0
17790,E0000336011,7682.0,3703.0,161,0,1
24208,E0002911003,3020.0,5334.0,110,0,3
3854,C0040428036,6962.0,5626.0,150,1,0
55132,W0000790017,14525.0,10767.0,110,1,0
7142,C0050832012,576.0,2039.0,115,1,0
53255,W0000453021,1955.0,1011.0,130,1,0
59890,W0001339006,8878.0,4552.0,120,1,0
49946,S0080670012,6106.0,5332.0,110,0,2
76602,W0190306034,2425.0,2613.0,212,1,0
8676,C0060455038,1137.0,3083.0,110,1,0
12216,C0080510018,1432.0,560.0,115,1,0
75662,W0000164032,2152.0,1386.0,212,1,0
68070,W0210208004,1505.0,967.0,115,1,0
8576,C0060426014,1620.0,3117.0,110,0,1
52942,W0000436088,2237.0,3531.0,120,1,0
69419,W0220162065,821.0,2861.0,212,0,2
59810,W0001331001,13555.0,6802.0,160,0,3
29666,N0000619082,12014.0,5716.0,110,0,1
39061,N0170184016,2153.0,2604.0,115,1,0
65025,W0190197033,4567.0,2967.0,115,1,0
67579,W0210132015,585.0,1976.0,110,1,0
67158,W0200191002,16895.0,8641.0,120,1,0
31588,N0000908016,9489.0,4435.0,120,1,0
96,C0010285030,10614.0,22058.0,110,1,0
7208,C0050855007,15446.0,8939.0,110,1,0
47487,S0060343017,4930.0,3655.0,110,0,3
55580,W0000837068,3350.0,3816.0,120,1,0
6864,C0050749062,3152.0,1781.0,110,1,0
78493,E0001571009,1845.0,1134.0,120,1,0
21293,E0000794024,9947.0,9947.0,110,1,0
40196,S0000060021,3899.0,3421.0,321,0,2
81007,N0000339043,504.0,504.0,120,1,0
7442,C0050891006,3565.0,3832.0,110,0,2
10240,C0070191026,2415.0,3154.0,150,1,0
7297,C0050861066,5643.0,3510.0,150,0,3
2319,C0020142016,15659.0,5679.0,150,1,0
6651,C0050690007,1584.0,1783.0,110,0,3
61469,W0001505011,7141.0,2536.0,110,1,0
24644,E0100139012,1474.0,1123.0,110,0,2
3643,C0040374014,10460.0,10176.0,150,1,0
78492,E0001571008,2765.0,2765.0,120,1,0
55349,W0000814020,359.0,236.0,120,0,3
61795,W0001516009,4253.0,5843.0,120,1,0
71257,C0050992084,2906.0,1220.0,120,1,0
58340,W0001120004,6104.0,3941.0,181,0,1
52567,W0000293019,4907.0,6442.0,161,0,1
4530,C0040569018,5267.0,3666.0,110,1,0
29224,N0000571001,1143.0,2380.0,120,0,2
30185,N0000691007,4246.0,4267.0,120,1,0
2786,C0030095048,421.0,509.0,115,1,0
58643,W0001160025,2802.0,2336.0,161,0,4
30555,N0000753022,3990.0,10960.0,110,0,2
19130,E0000521003,1225.0,1906.0,120,1,0
60420,W0001404043,288.0,206.0,120,1,0
15935,C0090717008,521.0,1909.0,110,1,0
11371,C0080255020,5744.0,2444.0,110,0,2
5583,C0050295005,6639.0,3194.0,110,1,0
25567,E0120278012,2950.0,2725.0,110,1,0
26647,N0000077010,1208.0,2934.0,161,0,3
37211,N0001958011,6716.0,3371.0,120,1,0
43817,S0001230014,1247.0,1172.0,110,0,2
63422,W0001791031,10636.0,10642.0,115,0,4
44035,S0001347035,218.0,3096.0,110,0,3
18124,E0000386015,15347.0,5279.0,130,1,0
15499,C0090609014,3277.0,1781.0,110,1,0
35157,N0001356012,12839.0,7530.0,120,0,2
17506,E0000295034,424.0,3150.0,120,0,2
72571,S0000183007B,,,310,0,4
10039,C0070166092,10832.0,4038.0,150,1,0
72774,C0011254086,190.0,934.0,115,1,0
25839,E0120331002,5250.0,3873.0,110,1,0
3583,C0040332038,857.0,1697.0,110,1,0
30025,N0000660005,1162.0,3612.0,160,0,3
61371,W0001476011,1829.0,4396.0,120,1,0
65712,W0190288008,1925.0,4403.0,120,1,0
23667,E0001767001,364.0,817.0,110,0,2
64993,W0190187010,3633.0,1848.0,115,1,0
66292,W0200077013,5014.0,7225.0,110,1,0
65543,W0190265003,807.0,5536.0,115,1,0
22690,E0001083010,1914.0,1514.0,110,0,2
38046,N0002350017,3488.0,1393.0,120,1,0
45132,S0002317010,7505.0,2942.0,110,0,2
25661,E0120283009,14345.0,4984.0,110,1,0
76422,W0000166055,1604.0,1678.0,120,1,0
47486,S0060343016,3951.0,3141.0,110,0,3
3057,C0030240016,2578.0,2124.0,110,1,0
33773,N0001150010,387.0,5555.0,120,0,3
31322,N0000874012,7555.0,8170.0,120,1,0
16200,C0090950032,12019.0,5583.0,110,1,0
80834,W0000437095,1999.0,1999.0,130,0,4
65312,W0190243001,7296.0,6963.0,120,1,0
76709,C0050529073,5035.0,2573.0,130,1,0
55319,W0000812035,1633.0,1274.0,120,1,0
43647,S0001132006,1205.0,4438.0,120,1,0
77476,W0000615094,196.0,155.0,212,0,3
61433,W0001503007,13515.0,8998.0,115,1,0
22570,E0001056018,15312.0,11448.0,110,1,0
9360,C0060659040,5104.0,3277.0,110,1,0
39621,N0180403018,6573.0,8349.0,110,1,0
46499,S0043279094,1394.0,597.0,110,0,3
66999,W0200173009,1653.0,1903.0,120,1,0
60346,W0001400015,1901.0,2009.0,120,1,0
891,C0010700062,15750.0,10550.0,120,1,0
5822,C0050342026,8866.0,7940.0,110,1,0
1802,C0011182024,1215.0,7083.0,110,0,3
55629,W0000839056,4799.0,1945.0,110,0,2
73225,C0080757036,4099.0,1770.0,120,1,0
13085,C0080762034,1184.0,2461.0,110,0,3
43018,S0000762008,1081.0,909.0,110,0,3
62925,W0001704103,491.0,2483.0,212,0,2
62917,W0001704095,1260.0,962.0,212,1,0
6041,C0050472050,1886.0,709.0,110,1,0
2229,C0020093025,654.0,2707.0,110,1,0
57692,W0001044001,4350.0,2243.0,120,1,0
65686,W0190282013,1229.0,2000.0,120,1,0
5854,C0050371029,1453.0,1003.0,115,1,0
33500,N0001115029,1394.0,5079.0,115,1,0
1760,C0011177024,3500.0,6314.0,110,1,0
76439,E0001763016,927.0,927.0,212,0,4
37172,N0001955011,4370.0,4438.0,160,0,2
18411,E0000434022,337.0,1862.0,120,1,0
41901,S0000397001,736.0,481.0,110,0,2
81060,C0050340020,240.0,677.0,120,1,0
9133,C0060571014,316.0,2245.0,120,1,0
67314,W0200215011,4172.0,5723.0,115,1,0
14468,C0090148036,5806.0,3434.0,110,0,2
34692,N0001267006,263.0,5549.0,110,0,3
47125,S0060239008,1221.0,1711.0,120,1,0
38394,N0051187004,13783.0,4856.0,110,0,2
54381,W0000652125,2556.0,2806.0,120,1,0
540,C0010526020,6659.0,4388.0,150,1,0
55068,W0000787004,7333.0,4534.0,110,0,2
46315,S0042905002,6216.0,2740.0,115,1,0
72784,C0011254096,1243.0,2931.0,115,1,0
69469,W0220177002,6897.0,11925.0,120,1,0
5011,C0040738020,556.0,1151.0,150,1,0
67504,W0210127009,347.0,1366.0,110,0,1
12189,C0080495038,3570.0,3431.0,110,0,3
22566,E0001056014,1740.0,3411.0,110,0,3
1408,C0010969042,9741.0,4858.0,110,1,0
52683,W0000337016,969.0,789.0,120,0,2
33924,N0001157012,402.0,4184.0,120,1,0
19890,E0000608009,18754.0,18754.0,120,0,2
4264,C0040527018,844.0,6848.0,150,1,0
11234,C0080137064,2174.0,5241.0,110,1,0
75126,W0001518070,1873.0,803.0,211,1,0
1510,C0011050008,4725.0,6735.0,150,1,0
6989,C0050792052,6206.0,6734.0,110,0,4
55474,W0000827001,11488.0,5288.0,120,1,0
76660,W0001454063,5232.0,5232.0,210,1,0
1928,C0011254055,8249.0,8249.0,120,1,0
53032,W0000438026,9880.0,4992.0,120,0,4
14986,C0090426003,1376.0,3390.0,110,0,3
33624,N0001140005,1480.0,1379.0,115,1,0
30625,N0000769011,1628.0,2493.0,120,1,0
61784,W0001515049,2572.0,2264.0,120,1,0
18137,E0000386040,1752.0,1948.0,211,1,0
3344,C0040298002,12495.0,5554.0,115,1,0
35534,N0001454018,2912.0,10655.0,110,0,2
50505,S0080885002,20610.0,20610.0,110,1,0
5940,C0050436034,16025.0,8356.0,150,1,0
60157,W0001364006,1521.0,4209.0,130,1,0
31635,N0000919010,395.0,3493.0,120,1,0
72561,C0070471037,333.0,3437.0,110,0,3
63736,W0001914008,1137.0,611.0,150,1,0
49567,S0080451009,16003.0,8157.0,110,1,0
39899,N0180505007,1477.0,703.0,110,1,0
11325,C0080224022,17728.0,17728.0,110,0,2
134,C0010294002,8403.0,5421.0,110,0,3
971,C0010783010,6318.0,8716.0,110,1,0
12143,C0080470004,7417.0,9539.0,110,1,0
34459,N0001243031,301.0,2697.0,115,1,0
39313,N0170471060,9153.0,6655.0,110,1,0
25454,E0120251001,19063.0,19063.0,110,1,0
55708,W0000841040,6671.0,4436.0,110,1,0
22294,E0000952025,1635.0,10903.0,110,0,2
64235,W0002029005,4105.0,2604.0,110,1,0
23443,E0001551001,7259.0,2996.0,110,1,0
75268,E0000442034,5769.0,5769.0,120,0,4
77980,E0000131045,1571.0,2427.0,210,1,0
59273,W0001243011,3208.0,4209.0,315,0,3
33945,N0001158012,4748.0,1708.0,160,0,1
47818,S0060444014,599.0,7107.0,110,0,2
76612,W0190306044,5261.0,5261.0,212,1,0
41982,S0000405012,5209.0,9626.0,120,1,0
59076,W0001207068,5825.0,3114.0,212,1,0
59256,W0001240056,9254.0,3613.0,120,1,0
2146,C0020033002,473.0,519.0,115,1,0
13441,C0080848052,3264.0,1163.0,150,1,0
58399,W0001124007,3788.0,2208.0,160,1,0
4388,C0040544066,1694.0,5321.0,212,0,4
32226,N0000980021,640.0,2758.0,161,0,2
27528,N0000242015,4299.0,6927.0,161,0,2
46374,S0042908003,827.0,504.0,115,1,0
63843,W0001922019,1985.0,1790.0,120,1,0
56884,W0000951023,1309.0,5441.0,120,0,3
8986,C0060528011,2355.0,10626.0,110,1,0
47259,S0060248018,8043.0,3258.0,120,1,0
2583,C0030044042,5281.0,4861.0,110,1,0
46481,S0043278068,4019.0,5982.0,115,1,0
76908,S0000199026,2391.0,1709.0,210,1,0
9961,C0070161001,722.0,542.0,110,1,0
33824,N0001152016,828.0,2117.0,120,0,3
53185,W0000450011,5922.0,3043.0,171,0,3
66809,W0200136005,2642.0,1893.0,115,1,0
63228,W0001777011,2907.0,3818.0,110,0,1
42370,S0000542016,13114.0,8921.0,110,1,0
38187,N0002458011,444.0,2119.0,310,0,4
54499,W0000662026,795.0,1376.0,120,1,0
52174,W0000166009,7842.0,6421.0,120,1,0
12294,C0080534009,1541.0,5242.0,110,1,0
28107,N0000375013,3468.0,1629.0,180,0,2
77278,E0001763110,3111.0,3111.0,212,0,3
34676,N0001266010,2930.0,7977.0,120,0,3
39385,N0170522031,13241.0,8271.0,115,1,0
3215,C0040214036,914.0,3999.0,115,1,0
11854,C0080418022,12328.0,4241.0,110,0,2
56894,W0000952001,1737.0,2608.0,130,1,0
82080,S0000007037,602.0,602.0,130,0,3
5395,C0050225048,10791.0,8075.0,110,1,0
35929,N0001555007,7555.0,2713.0,110,1,0
77901,W0001368045,,,210,0,1
68044,W0210205032,1883.0,3270.0,115,1,0
77641,W0190306096,917.0,2528.0,212,1,0
13463,C0080848093,4630.0,3210.0,150,1,0
25637,E0120282013,997.0,2593.0,110,1,0
67531,W0210127037,875.0,1711.0,115,1,0
8961,C0060526002,4124.0,6309.0,110,1,0
33993,N0001160018,12133.0,6422.0,115,1,0
66746,W0200133015,3731.0,5511.0,115,1,0
10024,C0070166054,8010.0,4855.0,150,1,0
21515,E0000808022,924.0,1762.0,180,0,3
55142,W0000791005,17301.0,17301.0,110,1,0
48128,S0070982018,8800.0,3743.0,110,0,2
2827,C0030134020,7210.0,8416.0,120,1,0
65178,W0190230010,1876.0,2004.0,115,1,0
10455,C0070257009,12258.0,5277.0,110,0,2
39098,N0170208002,676.0,4095.0,115,1,0
37697,N0002181038,6741.0,8820.0,310,0,2
42987,S0000760013,1079.0,9866.0,110,1,0
65823,W0190303007,12160.0,7178.0,120,1,0
65453,W0190257008,11453.0,6172.0,115,0,2
55866,W0000857017,1596.0,3458.0,120,1,0
59821,W0001332008,1032.0,8731.0,120,1,0
31054,N0000844004,1316.0,2413.0,115,1,0
82012,C0050350041,483.0,295.0,120,1,0
12436,C0080592016,8249.0,4143.0,115,1,0
34559,N0001258059,1618.0,7004.0,120,1,0
47254,S0060248011,2088.0,1990.0,115,1,0
6312,C0050578014,5727.0,3860.0,110,1,0
25123,E0110187013,4959.0,5716.0,115,0,3
11700,C0080347052,1298.0,1603.0,110,0,1
6088,C0050479058,11888.0,4242.0,115,1,0
1039,C0010877028,5639.0,5752.0,120,1,0
38754,N0160204025,816.0,1459.0,115,1,0
62513,W0001604094,1387.0,2801.0,211,1,0
32120,N0000975004,1145.0,4758.0,120,1,0
64775,W0190152015,4125.0,2142.0,115,1,0
39006,N0170178035,2177.0,2153.0,150,1,0
74651,C0050546015,5581.0,5581.0,120,0,1
616,C0010552010,12085.0,22058.0,110,1,0
45597,S0002610010,2361.0,2192.0,110,1,0
6209,C0050533018,6363.0,5479.0,115,1,0
70102,C0080855014,7590.0,2803.0,150,0,3
12677,C0080665054,669.0,1943.0,110,0,3
491,C0010508040,2958.0,3150.0,110,1,0
37804,N0002274020,3579.0,1633.0,115,1,0
24924,E0110123008,3307.0,1627.0,115,1,0
26752,N0000081018,415.0,3579.0,120,1,0
79374,E0000800026,3762.0,3762.0,120,1,0
64494,W0190067020,1674.0,1653.0,115,1,0
46613,S0053307001,19510.0,19510.0,110,1,0
62155,W0001590019,2312.0,3409.0,110,1,0
21578,E0000811020,2522.0,1765.0,161,0,2
60790,W0001417019,7115.0,5437.0,120,1,0
47625,S0060369017,5159.0,3284.0,110,0,2
36338,N0001624001,812.0,5416.0,120,1,0
37754,N0002189001,9052.0,4828.0,120,1,0
60926,W0001441038,2650.0,1653.0,110,1,0
64860,W0190167023,728.0,1262.0,115,1,0
22008,E0000928005,11125.0,4186.0,110,1,0
51936,W0000139056,5292.0,2566.0,120,1,0
62557,W0001607021,7556.0,9744.0,120,1,0
42646,S0000636014,6210.0,3682.0,110,0,2
56896,W0000952005,2258.0,834.0,120,0,1
17649,E0000328024,3101.0,5018.0,160,0,2
78377,C0060566050,2849.0,1558.0,120,1,0
49190,S0071577012,14500.0,8103.0,110,0,2
624,C0010552026,1143.0,2083.0,110,0,3
63103,W0001768018,963.0,2345.0,211,0,2
63960,W0001958015,3053.0,2105.0,120,1,0
14714,C0090278048,14205.0,5492.0,110,1,0
32263,N0000983006,1516.0,1774.0,110,0,2
38495,N0160083023,3943.0,10251.0,115,1,0
53608,W0000518014,11813.0,4891.0,120,1,0
38381,N0051186007,1201.0,1804.0,120,0,2
69179,W0220097007,3965.0,3914.0,120,1,0
78036,W0000735073,421.0,1601.0,211,1,0
49956,S0080706006,6055.0,4150.0,110,1,0
57503,W0001033007,340.0,1741.0,120,1,0
23901,E0002300005,830.0,4343.0,115,1,0
33609,N0001138017,5874.0,6562.0,160,0,2
22208,E0000948008,5187.0,2067.0,110,0,2
50070,S0080772006,8424.0,8424.0,110,1,0
23127,E0001280005,226.0,4358.0,110,0,3
30809,N0000788018,2584.0,6196.0,110,0,2
33936,N0001158001,219.0,3492.0,115,1,0
71256,C0050992083,666.0,2392.0,120,1,0
81953,C0060957109,,,120,0,3
9330,C0060633012,6316.0,4954.0,110,1,0
18500,E0000437021,371.0,3738.0,171,0,1
4739,C0040644042,6783.0,6944.0,115,1,0
57332,W0001006040,2628.0,1109.0,120,0,3
51823,W0000120020,577.0,5436.0,120,0,3
25110,E0110184022,694.0,869.0,115,1,0
36990,N0001895020,6462.0,6682.0,120,1,0
24963,E0110126019,1177.0,3181.0,110,1,0
37721,N0002182025,7792.0,2906.0,120,1,0
28827,N0000501015,444.0,250.0,110,1,0
46314,S0042905001,19768.0,19768.0,115,1,0
4772,C0040651003,6833.0,5174.0,120,1,0
56429,W0000902029,15838.0,15838.0,120,1,0
8180,C0060286048,2887.0,1909.0,115,0,2
61875,W0001517023,582.0,3342.0,120,0,2
64768,W0190152008,494.0,3820.0,115,1,0
11330,C0080252004,6555.0,6614.0,115,0,4
9426,C0060694016,4175.0,22058.0,110,1,0
54673,W0000703001,4475.0,4431.0,110,0,3
9500,C0060725014,9354.0,3762.0,110,0,3
8296,C0060329008,11995.0,6994.0,110,1,0
6642,C0050688034,4729.0,3913.0,110,1,0
77915,W0000528038,438.0,787.0,210,1,0
12571,C0080615028,4706.0,2844.0,110,1,0
46703,S0060110012,347.0,2582.0,120,1,0
813,C0010680002,4834.0,4978.0,110,1,0
14073,C0081062007,266.0,1617.0,150,1,0
32217,N0000980010,19419.0,19419.0,110,1,0
50476,S0080884006,907.0,4530.0,110,0,1
3248,C0040246012,1702.0,3108.0,110,1,0
35976,N0001558006,1638.0,8824.0,110,0,3
4328,C0040544006,5712.0,1928.0,212,1,0
23879,E0002296008,1997.0,3912.0,120,1,0
4777,C0040651008,11764.0,10893.0,110,1,0
21874,E0000881016,1124.0,1151.0,120,0,2
5510,C0050254011,1946.0,10563.0,150,1,0
52823,W0000399019,1015.0,1164.0,161,0,1
28635,N0000460010,525.0,668.0,161,1,0
15441,C0090595032,7276.0,14705.0,110,0,2
66756,W0200134008,8543.0,10953.0,120,1,0
61771,W0001515035,1141.0,4494.0,120,1,0
33293,N0001072012,2849.0,6018.0,161,1,0
17219,E0000252024,5127.0,5572.0,120,0,4
67372,W0200229016,1571.0,3033.0,120,1,0
62633,W0001618006,11966.0,4107.0,160,0,2
38036,N0002350006,1880.0,701.0,110,0,2
38544,N0160130005,854.0,574.0,120,1,0
37769,N0002189016,5610.0,2465.0,120,1,0
24774,E0100197014,10678.0,5336.0,110,1,0
72513,C0050366042,1691.0,3176.0,120,0,1
31556,N0000906004,837.0,2219.0,180,0,1
731,C0010596044,10033.0,4598.0,150,1,0
81870,S0000157016,1005.0,1005.0,321,0,2
7652,C0050972028,1905.0,2487.0,110,1,0
4663,C0040631001,256.0,2792.0,110,1,0
7909,C0060126004,4818.0,7007.0,110,0,2
43979,S0001343013,424.0,1343.0,110,0,3
35821,N0001546022,17984.0,17984.0,110,1,0
60744,W0001414031,9226.0,5240.0,160,0,2
11573,C0080335012,728.0,1661.0,110,1,0
65957,W0190326020,14988.0,14988.0,115,1,0
58881,W0001201007,4692.0,3128.0,160,0,2
65564,W0190272012,1520.0,2124.0,110,1,0
18462,E0000436007,248.0,1943.0,161,0,3
54719,W0000712029,7672.0,3993.0,110,0,2
3473,C0040305034,10636.0,5078.0,110,1,0
40589,S0000121022,1387.0,1669.0,120,1,0
1349,C0010930002,1830.0,6566.0,120,1,0
81887,S0000121036,,,211,0,2
18430,E0000435011,814.0,822.0,180,0,3
28367,N0000404008,9235.0,3327.0,120,1,0
76834,W0001611059,402.0,1127.0,210,0,4
43940,S0001242015,8113.0,5679.0,110,1,0
518,C0010525022,6246.0,7043.0,150,1,0
79751,W0000904044,3866.0,1316.0,210,0,2
21651,E0000859001,3213.0,1727.0,120,0,3
61999,W0001522012,6902.0,7472.0,120,0,1
15538,C0090618023,7057.0,3934.0,150,1,0
78203,N0001330037,347.0,895.0,212,1,0
30165,N0000690030,6260.0,11011.0,120,1,0
34103,N0001166006,12645.0,8137.0,161,1,0
69771,W0220293006,693.0,1632.0,110,1,0
24141,E0002815003,5674.0,1952.0,110,1,0
11583,C0080335032,4799.0,3631.0,110,1,0
63132,W0001770011,1233.0,1989.0,115,1,0
79578,W0000656062,3129.0,2030.0,210,0,3
60361,W0001402017,1737.0,2805.0,110,0,1
25878,E0120333010,14869.0,6945.0,110,0,2
17249,E0000253011,2027.0,4334.0,120,1,0
58432,W0001126002,10672.0,10672.0,120,1,0
68372,W0210283017,6079.0,5153.0,115,0,3
39916,N0180506004,8754.0,4555.0,120,1,0
17811,E0000337006,4771.0,1991.0,120,1,0
10548,C0070281002,2283.0,3689.0,110,1,0
2068,C0011305004,1271.0,9986.0,150,0,3
23340,E0001413013,6203.0,3544.0,110,1,0
58419,W0001124027,3222.0,1871.0,120,1,0
66963,W0200159006,8046.0,5166.0,120,1,0
59723,W0001323022,2922.0,2480.0,120,1,0
27731,N0000307011,5135.0,2016.0,120,0,2
68401,W0210297021,6945.0,8046.0,115,1,0
13105,C0080770018,5986.0,6351.0,110,1,0
47459,S0060298008,785.0,762.0,130,1,0
63130,W0001770009,261.0,989.0,110,1,0
62964,W0001704142,6945.0,4686.0,212,0,2
30640,N0000773007,7750.0,2847.0,120,1,0
56890,W0000951029,822.0,2716.0,120,1,0
2850,C0030145038,290.0,794.0,110,1,0
41961,S0000400005,2361.0,1205.0,120,0,3
9507,C0060726014,4060.0,1965.0,110,0,3
27232,N0000181026,12441.0,5134.0,120,1,0
61772,W0001515036,1555.0,2000.0,120,1,0
23792,E0002173001,16200.0,5594.0,110,1,0
2618,C0030057011,6645.0,2515.0,150,1,0
44311,S0001490012,1298.0,1566.0,120,1,0
77670,W0000736079,767.0,2492.0,211,0,3
73319,S0000027042,3914.0,1938.0,212,1,0
6493,C0050621026,2990.0,1786.0,115,0,3
66884,W0200145001,4547.0,2587.0,120,1,0
37493,N0002102014,3483.0,4833.0,150,1,0
53547,W0000514038,6493.0,4448.0,120,1,0
81665,C0010491149,807.0,403.0,120,1,0
18193,E0000420001,288.0,288.0,120,1,0
77109,E0000069062,4687.0,1704.0,212,0,3
55418,W0000818014,7759.0,10834.0,120,1,0
33436,N0001113013,18508.0,18508.0,150,1,0
10003,C0070166012,5764.0,5598.0,110,1,0
69363,W0220161012,8187.0,3641.0,120,1,0
66147,W0200064054,2026.0,5965.0,110,1,0
15506,C0090609028,2629.0,2663.0,110,0,2
13718,C0080914034,7903.0,3978.0,110,1,0
25979,E0120399009,3384.0,2805.0,110,0,2
55036,W0000785011,2754.0,2754.0,110,0,4
56932,W0000952053,4139.0,4255.0,210,0,3
69582,W0220211002,1409.0,4041.0,110,1,0
60015,W0001358004,669.0,4773.0,180,0,3
47381,S0060288050,1169.0,5554.0,115,1,0
70136,W0000652115,4504.0,1770.0,120,0,1
39454,N0170579004,4001.0,3583.0,120,1,0
61486,W0001506004,1137.0,8215.0,110,1,0
2315,C0020142008,198.0,222.0,110,0,1
35639,N0001466008,1397.0,1270.0,115,0,2
81297,C0011230080,1465.0,802.0,115,1,0
54116,W0000610012,2355.0,4373.0,120,1,0
18795,E0000477036,1542.0,2380.0,120,1,0
13610,C0080854070,241.0,4303.0,120,1,0
19613,E0000565034,372.0,6016.0,110,0,3
6583,C0050685036,2054.0,1471.0,110,0,2
38902,N0170132030,3692.0,1907.0,120,1,0
81211,C0081265079,1904.0,991.0,120,0,2
30754,N0000783013,345.0,1757.0,161,0,3
45764,S0002644001,955.0,1258.0,110,1,0
68408,W0210297028,3241.0,1634.0,115,1,0
2539,C0030021008,2600.0,1607.0,150,1,0
65597,W0190275014,3375.0,2220.0,115,0,2
30370,N0000707003,4833.0,1772.0,110,0,3
60006,W0001356032,3165.0,2063.0,120,1,0
45771,S0002644008,7623.0,4456.0,115,1,0
46474,S0043278061,1264.0,3405.0,115,1,0
58087,W0001083023,2502.0,4448.0,120,1,0
28779,N0000489007,7107.0,3005.0,160,0,2
63997,W0001990001,430.0,765.0,120,1,0
56334,W0000896023,1690.0,958.0,120,1,0
11947,C0080424146,1460.0,2696.0,150,1,0
45338,S0002482001,2698.0,5973.0,120,1,0
45878,S0002792010,409.0,2133.0,120,1,0
51127,S0090500006,2698.0,5015.0,110,0,3
43004,S0000761012,2914.0,3449.0,110,0,2
62377,W0001602030,462.0,3024.0,120,1,0
57398,W0001010035,1547.0,2936.0,120,1,0
49265,S0071582016,1191.0,6360.0,110,0,3
22382,E0000964015,4074.0,1421.0,110,0,1
19333,E0000531028,10782.0,5118.0,120,1,0
7336,C0050864010,6078.0,5591.0,150,1,0
12633,C0080627042,217.0,969.0,115,1,0
38894,N0170132022,577.0,1377.0,120,1,0
58693,W0001162042,651.0,2120.0,120,1,0
14910,C0090398093,2207.0,3272.0,115,0,3
66067,W0200060014,533.0,2364.0,115,1,0
10993,C0070410020,4039.0,1607.0,110,0,3
23185,E0001290022,13190.0,7859.0,120,1,0
